candidate_sha	lane	path	subsystem	classification	severity	confidence	finding_ids	evidence_refs	review_state
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/cons-proof-gov/transaction-identity-probe.ts	proof and governance probes	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/core-state-ownership-probe.ts	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/day-agent-chat-return-probe.ts	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/day-page-agent-chat-handoff-scope-probe.ts	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/assistant-workspace/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/attached-popup-dialog/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/attachment-portal/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/feedback-surface/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/filterable-launcher-list/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/main-menu/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/native-secondary-window/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/script-prompt/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/consistency/utility-workspace/fixture.json	fixtures	CONFIRMED_REGRESSION	P0	C3	05-F003	receipts/forged-family-aggregate.json;receipts/family-fixture-census.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/flow-ux-project/bin/historyeng	fixtures	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/fixtures/flow-ux-project/flows/history-probe.historyeng.md	fixtures	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/macos-native-window-filmstrip.swift	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/notes-spine-host-wiring-probe.ts	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/rendered-capsule-geometry.py	other runtime helpers	VERIFIED_IMPROVEMENT	P2	C3	05-F008	receipts/V07-rendered-geometry.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/test_rendered_capsule_geometry.py	other runtime helpers	VERIFIED_IMPROVEMENT	P2	C3	05-F008	receipts/V07-rendered-geometry.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/ux14-popup-life-probe.ts	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/ux16-keyboard-feedback-probe.ts	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/ux7-selection-marker-probe.ts	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/agentic/ux8-section-grammar-probe.ts	other runtime helpers	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/README.md	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/__tests__/client-lib.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/act.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/actions-entry-filmstrip.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/actions.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/compare.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/compare.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/consistency.test.ts	DevTools proof core	CONFIRMED_REGRESSION	P0	C3	05-F001,05-F002	receipts/forged-task-current-registry-aggregate.json;receipts/forged-program-aggregate.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/consistency.ts	DevTools proof core	CONFIRMED_REGRESSION	P0	C3	05-F001,05-F002	receipts/forged-task-current-registry-aggregate.json;receipts/forged-program-aggregate.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/coverage.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/dictation.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/elements.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/elements.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/focus.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/focus.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/glass-lifecycle-filmstrip.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/glass-observers.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/glass-observers.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/inspect.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/keyboard.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/layout.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/layout.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/lib/client.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/lib/privacy.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/lib/receipt-output.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/lib/receipt-schema.ts	DevTools proof core	CONFIRMED_REGRESSION	P0	C3	05-F001,05-F002	receipts/forged-task-current-registry-aggregate.json;receipts/forged-program-aggregate.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/lib/target-identity.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/notes.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/privacy.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/rapid-toggle-stress.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/receipt-output.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/receipt-schema.test.ts	DevTools proof core	CONFIRMED_REGRESSION	P0	C3	05-F001,05-F002	receipts/forged-task-current-registry-aggregate.json;receipts/forged-program-aggregate.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/schema.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/scroll.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/scroll.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/surface.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/surface.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/surfaces.ts	DevTools proof core	CONFIRMED_REGRESSION	P1	C3	05-F004	receipts/V06-coverage-bindings.json;receipts/coverage-bindings.json	BOUNDARY_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/target-identity.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/targets.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/text.test.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/devtools/text.ts	DevTools proof core	PROOF_GAP	P2	C1	05-F009	receipts/V03-trust-core-tests.json;receipts/V04-devtools-primitive-tests.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	05-proof-trust	scripts/validate-owner-map-paths.py	owner-map validator	VERIFIED_IMPROVEMENT	P2	C3	05-F008	receipts/V01-owner-map-self-test.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/about/render.rs	About/confirm/HUD/toast lifecycle	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/builders.rs	Actions model/builders/dialog/window	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/builders/chat.rs	Actions model/builders/dialog/window	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/builders/notes.rs	Actions model/builders/dialog/window	VERIFIED_IMPROVEMENT	P1	C3	02-F009	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/builders/script_context.rs	Actions model/builders/dialog/window	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/builders/script_context/tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/command_bar.rs	Actions model/builders/dialog/window	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/dialog.rs	Actions model/builders/dialog/window	VERIFIED_IMPROVEMENT	P1	C3	02-F001	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/dialog_behavior_tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/dialog_cross_context_tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/dialog_random_action_window_tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/dialog_random_tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/dialog_tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/dialog_validation_tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/dialog_window_tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/mod.rs	Actions model/builders/dialog/window	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/prelude.rs	Actions model/builders/dialog/window	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/tests/dialog_builtin_validation/builtin_dialog_examples.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/tests/dialog_builtin_validation/builtin_dialog_field_rules.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/tests/dialog_builtin_validation/builtin_dialog_regressions.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/tests/dialog_builtin_validation/builtin_dialog_schema_validation.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/tests/dialog_runtime_path_tests.rs	Actions model/builders/dialog/window	PROOF_DEBT	P2	C1	02-F007	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/tests/window_lifecycle.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/types/action_model.rs	Actions model/builders/dialog/window	VERIFIED_IMPROVEMENT	P1	C3	02-F001	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/types/tests.rs	Actions model/builders/dialog/window	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/actions/window.rs	Actions model/builders/dialog/window	BREAKAGE_CANDIDATE	P1	C1	02-F004	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	06-integrate-article	src/actions_button_visibility_tests.rs	source audit	PROOF_DEBT	P1	C1	06-F007	.artifacts/branch-trust-audit/06-integrate-article/receipts/V03-actions-visibility-tests.stdout.log;.artifacts/branch-trust-audit/06-integrate-article/receipts/V07-source-audit-ratchet.stdout.log	STATIC_REVIEWED
